h3_index,h3_resolution,hex_lat,hex_lon,expected_unit_count,max_p_any_unit,contributing_units
8511b3d7fffffff,5,52.2615,34.3041,0.00241,0.000552,11
8511b083fffffff,5,52.6244,32.7111,0.00032,0.000184,5
852d6303fffffff,5,48.2366,38.9369,0.038123,0.002005,42
852d61c3fffffff,5,49.0333,37.8734,0.103056,0.015899,51
852d6583fffffff,5,49.5842,36.3085,0.02959,0.004694,46
852d6083fffffff,5,48.6081,36.899,0.048887,0.002487,54
852d6517fffffff,5,49.5465,36.7437,0.037427,0.003201,47
852d63d7fffffff,5,48.1641,38.3735,0.108616,0.007111,44
852d6297fffffff,5,47.762,37.3913,0.164049,0.018018,43
852d64affffffff,5,48.9853,36.0458,0.008294,0.000787,49
8511924ffffffff,5,49.8345,38.0205,0.05324,0.012288,43
852d601bfffffff,5,48.2933,37.29,0.125606,0.00748,44
852d6157fffffff,5,48.9883,38.3088,0.084157,0.016367,47
852d615bfffffff,5,48.7213,38.2584,0.094345,0.015459,46
852d6017fffffff,5,48.5439,37.3489,0.0945,0.004146,50
8511924bfffffff,5,49.7116,37.8853,0.070088,0.016054,43
852d64abfffffff,5,48.8774,35.902,0.006877,0.000537,45
852d63dbfffffff,5,47.8976,38.3235,0.115318,0.007706,42
852d651bfffffff,5,49.2805,36.7021,0.025504,0.002056,48
852d6087fffffff,5,48.715,37.0429,0.053254,0.00367,54
852d61c7fffffff,5,49.1557,38.0067,0.091822,0.014932,50
852d6307fffffff,5,48.3577,39.072,0.026458,0.001414,40
852d6587fffffff,5,49.7078,36.4372,0.038781,0.006298,46
851e6927fffffff,5,49.3709,36.0185,0.015104,0.002087,46
85119253fffffff,5,49.8766,37.5783,0.069185,0.016131,43
852d6513fffffff,5,49.4231,36.6142,0.027523,0.002355,51
852d63d3fffffff,5,48.0428,38.2416,0.132686,0.009434,44
852d6153fffffff,5,48.8662,38.1749,0.100084,0.018505,46
852d608bfffffff,5,48.4677,36.9819,0.068304,0.002725,51
852d61cbfffffff,5,48.8888,37.9579,0.109442,0.017807,53
852d6013fffffff,5,48.4341,37.208,0.094943,0.004674,47
85119247fffffff,5,49.9789,37.9345,0.046074,0.010508,41
852d630bfffffff,5,48.0905,39.0177,0.033494,0.001849,42
852d64a7fffffff,5,49.1246,35.96,0.008436,0.001125,52
852d658bfffffff,5,49.4455,36.3939,0.02364,0.002925,47
852d657bfffffff,5,49.0973,37.2223,0.05643,0.006857,52
85119257fffffff,5,49.9998,37.7127,0.0534,0.011972,43
852d6023fffffff,5,48.6221,37.9096,0.115207,0.011939,47
852d643bfffffff,5,48.706,36.2161,0.013543,0.00066,50
852d6163fffffff,5,49.0633,38.8815,0.026727,0.004413,43
852d62a3fffffff,5,47.8001,37.9802,0.152438,0.010295,40
852d61bbfffffff,5,49.5453,38.1911,0.053553,0.008143,43
852d6523fffffff,5,49.6302,37.3119,0.071839,0.014758,43
851192c3fffffff,5,50.0403,37.27,0.053321,0.008306,46
852d607bfffffff,5,48.0894,37.8148,0.178524,0.013657,44
852d608ffffffff,5,48.5747,37.1256,0.070665,0.003335,54
852d650ffffffff,5,49.384,37.049,0.046373,0.005449,49
852d61cffffffff,5,49.011,38.091,0.099578,0.017381,51
852d630ffffffff,5,48.2114,39.1526,0.023925,0.001363,40
852d63cffffffff,5,47.9944,38.6693,0.06841,0.003597,42
852d658ffffffff,5,49.5656,36.5259,0.032269,0.004112,47
852d614ffffffff,5,48.8197,38.6098,0.056819,0.010585,44
852d600ffffffff,5,48.3781,37.6476,0.138086,0.009093,44
85119243fffffff,5,49.8558,37.7992,0.065048,0.015637,43
8511925bfffffff,5,49.7327,37.6648,0.078124,0.018497,43
852d6027fffffff,5,48.7441,38.0419,0.10907,0.016652,46
852d6167fffffff,5,49.1851,39.0186,0.015908,0.002316,43
852d62a7fffffff,5,47.9214,38.1105,0.148914,0.010701,44
852d6577fffffff,5,49.3637,37.2668,0.060883,0.0078,50
852d6527fffffff,5,49.7534,37.4447,0.076113,0.01729,43
851192c7fffffff,5,50.1639,37.4037,0.042064,0.005972,42
852d6437fffffff,5,48.9534,36.275,0.011659,0.000779,52
852d6093fffffff,5,48.6412,36.6718,0.032316,0.001668,54
852d61d3fffffff,5,49.0551,37.6561,0.093856,0.014354,50
852d6313fffffff,5,48.2613,38.7215,0.058166,0.002743,44
852d61b7fffffff,5,49.8128,38.242,0.038004,0.007819,43
852d6077fffffff,5,48.3556,37.8619,0.142097,0.00971,44
852d650bfffffff,5,49.2608,36.9188,0.035078,0.002972,50
852d63cbfffffff,5,47.8733,38.5368,0.082134,0.004715,40
852d602bfffffff,5,48.4775,37.9933,0.122068,0.0077,47
852d614bfffffff,5,48.6979,38.4752,0.072306,0.011609,46
852d616bfffffff,5,48.9174,38.9637,0.024617,0.003808,44
852d600bfffffff,5,48.2592,37.5151,0.151776,0.010531,44
852d652bfffffff,5,49.4867,37.3987,0.072922,0.013052,48
851192cbfffffff,5,49.897,37.3576,0.065667,0.013508,47
852d6097fffffff,5,48.7483,36.8157,0.035511,0.002583,54
852d61d7fffffff,5,49.1776,37.7886,0.091852,0.013091,50
852d6317fffffff,5,48.3826,38.8558,0.041391,0.002002,44
852d6573fffffff,5,49.2407,37.1359,0.049002,0.00422,50
852d6433fffffff,5,48.8458,36.1311,0.009911,0.000519,49
852d6103fffffff,5,49.2555,38.3599,0.05893,0.010167,50
852d6e9bfffffff,5,49.1607,39.2387,0.008962,0.001317,36
852d6383fffffff,5,48.4309,38.4241,0.085119,0.005203,44
852d61b3fffffff,5,49.69,38.106,0.054769,0.011289,43
85119263fffffff,5,50.0804,38.2935,0.019987,0.003605,41
852d602ffffffff,5,48.5993,38.1254,0.106775,0.012222,46
852d6073fffffff,5,48.2338,37.7314,0.163144,0.012207,44
852d6507fffffff,5,49.527,36.9617,0.04684,0.006282,47
852d616ffffffff,5,49.0391,39.1008,0.015332,0.001979,43
852d62affffffff,5,47.7764,38.1925,0.122228,0.007989,40
852d63c7fffffff,5,48.14,38.588,0.078441,0.004364,44
852d6287fffffff,5,47.7278,37.6146,0.1635,0.013897,41
852d652ffffffff,5,49.6097,37.5313,0.080412,0.017411,43
851192cffffffff,5,50.0203,37.4912,0.055176,0.011064,47
852d6147fffffff,5,48.9651,38.5269,0.062349,0.012466,44
852d609bfffffff,5,48.5009,36.7553,0.046328,0.001903,51
852d6c43fffffff,5,49.697,39.3531,0.002976,0.000751,34
852d65dbfffffff,5,49.0928,36.1898,0.010697,0.001094,49
852d61dbfffffff,5,48.9109,37.7411,0.104862,0.01502,53
852d6007fffffff,5,48.5222,37.5634,0.113784,0.005647,47
852d631bfffffff,5,48.1155,38.8027,0.052657,0.002629,42
852d6ec3fffffff,5,48.8678,39.4014,0.008038,0.001363,42
852d659bfffffff,5,49.4777,36.1633,0.021703,0.003306,46
852d6107fffffff,5,49.3778,38.4956,0.039,0.005887,50
852d66affffffff,5,48.0034,36.6357,0.075324,0.006026,44
852d60dbfffffff,5,48.1117,36.7783,0.085067,0.00637,45
852d6387fffffff,5,48.5525,38.5577,0.065541,0.006787,44
852d656ffffffff,5,49.1991,37.5707,0.081835,0.01078,50
852d6033fffffff,5,48.6444,37.6941,0.110579,0.009453,50
852d642ffffffff,5,48.7812,36.588,0.023025,0.001635,54
852d6e97fffffff,5,49.4288,39.2955,0.005086,0.000991,34
852d6173fffffff,5,49.0871,38.6624,0.043277,0.007932,43
852d62b3fffffff,5,47.835,37.7573,0.175807,0.011467,44
852d61affffffff,5,49.6454,38.5482,0.023924,0.003044,43
852d606ffffffff,5,48.1878,38.1592,0.137568,0.010005,44
852d6533fffffff,5,49.6503,37.0928,0.059135,0.010168,47
851192d3fffffff,5,50.0599,37.049,0.051569,0.005858,46
852d6503fffffff,5,49.4038,36.8315,0.034824,0.003109,48
852d63c3fffffff,5,48.0188,38.4554,0.099176,0.006249,42
852d6ec7fffffff,5,48.9892,39.54,0.004968,0.001234,32
852d6143fffffff,5,48.8432,38.3922,0.080179,0.015566,44
852d610bfffffff,5,49.1104,38.4436,0.062991,0.01151,46
852d65d7fffffff,5,49.3389,36.249,0.016967,0.001971,52
852d6003fffffff,5,48.4001,37.4336,0.121498,0.007261,44
852d638bfffffff,5,48.2855,38.5062,0.083296,0.004504,44
8511926bfffffff,5,49.9355,38.3788,0.023201,0.004299,41
852d6037fffffff,5,48.7666,37.8256,0.111101,0.01453,54
852d6357fffffff,5,47.9695,38.8836,0.044319,0.00232,40
852d6177fffffff,5,49.2091,38.7988,0.026949,0.004599,43
852d62b7fffffff,5,47.9448,37.8977,0.175211,0.012731,44
852d60d7fffffff,5,48.3604,36.8384,0.066219,0.002957,47
852d656bfffffff,5,49.0764,37.4391,0.07622,0.011006,50
852d6537fffffff,5,49.7736,37.2248,0.066901,0.013129,47
852d60a3fffffff,5,48.8101,37.3937,0.080685,0.009209,54
852d642bfffffff,5,48.6738,36.4442,0.020907,0.001006,51
852d6c4bfffffff,5,49.5506,39.4353,0.003038,0.00086,34
852d6e93fffffff,5,49.3069,39.1566,0.008979,0.001203,34
852d6323fffffff,5,48.4534,39.425,0.010932,0.001316,40
852d6ecbfffffff,5,48.7212,39.4822,0.007547,0.001334,40
852d6463fffffff,5,48.4257,36.385,0.028782,0.001393,52
852d61abfffffff,5,49.523,38.4115,0.037371,0.004141,43
852d65a3fffffff,5,49.8127,36.7858,0.049762,0.006014,46
852d606bfffffff,5,48.0663,38.0281,0.16177,0.012303,44
852d610ffffffff,5,49.2325,38.5792,0.042,0.007516,46
852d638ffffffff,5,48.407,38.6398,0.061545,0.003109,44
8511926ffffffff,5,50.0583,38.5166,0.012823,0.002486,41
852d603bfffffff,5,48.5001,37.7782,0.124327,0.006826,47
852d617bfffffff,5,48.9415,38.7452,0.041019,0.00767,44
852d65d3fffffff,5,49.232,36.1043,0.01193,0.001528,52
852d653bfffffff,5,49.5071,37.1801,0.059945,0.010039,43
851192dbfffffff,5,49.9169,37.1371,0.058852,0.009194,47
852d60a7fffffff,5,48.9326,37.5245,0.088852,0.012873,54
852d66a7fffffff,5,48.1444,36.5525,0.05773,0.003936,44
852d6327fffffff,5,48.5744,39.5625,0.007147,0.001299,40
852d60d3fffffff,5,48.2526,36.6953,0.062844,0.003599,48
852d6ecffffffff,5,48.8424,39.6206,0.004794,0.001256,32
852d6467fffffff,5,48.5337,36.5282,0.03034,0.001382,51
852d6567fffffff,5,49.343,37.4849,0.074609,0.009078,50
852d65a7fffffff,5,49.9363,36.917,0.053666,0.006234,46
852d6427fffffff,5,48.921,36.5037,0.017321,0.001449,54
852d6113fffffff,5,49.2781,38.1408,0.07391,0.011442,50
852d6e8ffffffff,5,49.2574,39.5985,0.003136,0.001054,31
852d6393fffffff,5,48.4544,38.2085,0.107395,0.007037,44
852d61a7fffffff,5,49.7906,38.4637,0.024216,0.004023,41
85119273fffffff,5,50.1019,38.0706,0.028173,0.005608,41
852d6067fffffff,5,48.3327,38.0765,0.131648,0.008835,44
852d63bbfffffff,5,48.5284,38.7742,0.044715,0.003672,44
852d60abfffffff,5,48.6662,37.4788,0.095106,0.007441,54
852d6c53fffffff,5,49.7211,39.1304,0.004839,0.000812,34
852d613bfffffff,5,49.3547,38.7157,0.025536,0.004021,41
852d65cffffffff,5,49.1674,36.5637,0.018986,0.001577,52
852d6ed3fffffff,5,48.8929,39.1825,0.014044,0.001621,42
852d646bfffffff,5,48.2852,36.4689,0.04156,0.002388,48
8511920bfffffff,5,50.123,37.8481,0.035338,0.007061,41
852d65abfffffff,5,49.6699,36.874,0.048176,0.005703,47
852d6117fffffff,5,49.4005,38.2757,0.054518,0.00714,50
852d60cffffffff,5,48.1861,37.1467,0.125344,0.007931,44
852d6397fffffff,5,48.5762,38.3414,0.088171,0.010129,46
852d6563fffffff,5,49.2201,37.3532,0.065858,0.007399,50
852d6043fffffff,5,48.011,37.453,0.178944,0.013177,44
852d6423fffffff,5,48.8137,36.3598,0.01494,0.000931,54
852d6183fffffff,5,49.4445,37.8367,0.079001,0.011813,50
852d6e8bfffffff,5,49.1359,39.4589,0.005119,0.001185,31
852d61a3fffffff,5,49.6679,38.327,0.037886,0.006423,43
852d6543fffffff,5,48.9949,36.8764,0.032302,0.003277,53
852d60affffffff,5,48.7885,37.6095,0.100065,0.011836,54
852d6637fffffff,5,47.9706,36.861,0.106474,0.010886,45
852d6063fffffff,5,48.211,37.9452,0.157746,0.011975,44
852d6ed7fffffff,5,49.0144,39.3203,0.008586,0.001366,40
852d63b7fffffff,5,48.7958,38.8275,0.03638,0.005812,44
852d646ffffffff,5,48.3933,36.612,0.044162,0.002036,51
852d65affffffff,5,49.7934,37.0051,0.056578,0.008109,47
852d611bfffffff,5,49.1333,38.225,0.08106,0.014257,50
852d6cc3fffffff,5,49.8903,38.8241,0.008174,0.001655,41
852d6137fffffff,5,49.6224,38.7696,0.014294,0.001959,37
852d65cbfffffff,5,49.0606,36.4192,0.014533,0.00116,52
852d639bfffffff,5,48.3094,38.2912,0.109898,0.006841,44
8511927bfffffff,5,49.9574,38.1565,0.034799,0.007472,41
852d6047fffffff,5,48.118,37.5962,0.177253,0.012842,44
852d6187fffffff,5,49.5673,37.9709,0.069409,0.012949,43
852d6407fffffff,5,48.7378,35.9875,0.008984,0.000522,49
852d60cbfffffff,5,48.0786,37.0037,0.11888,0.010315,45
852d6547fffffff,5,49.1178,37.0057,0.039352,0.003909,52
852d60b3fffffff,5,48.8312,37.1782,0.05948,0.005822,54
852d6c5bfffffff,5,49.575,39.2132,0.004948,0.000865,34
852d6e87fffffff,5,49.4041,39.5171,0.003088,0.000964,31
852d6333fffffff,5,48.4789,39.2078,0.01784,0.001424,40
852d6edbfffffff,5,48.7465,39.2637,0.012737,0.001506,42
852d6473fffffff,5,48.4578,36.1576,0.018766,0.001042,51
852d65b3fffffff,5,49.8315,36.5667,0.046944,0.007593,46
852d63b3fffffff,5,48.6741,38.6922,0.049901,0.007044,45
852d604bfffffff,5,47.8695,37.534,0.181864,0.015197,45
852d6cdbfffffff,5,49.7679,38.6857,0.014335,0.002363,41
852d618bfffffff,5,49.3002,37.9219,0.082796,0.010759,50
852d6133fffffff,5,49.5001,38.6321,0.024128,0.002758,39
852d65c7fffffff,5,49.3066,36.479,0.019893,0.001812,53
852d654bfffffff,5,48.855,36.9599,0.040927,0.003648,54
852d60b7fffffff,5,48.9538,37.3082,0.067758,0.00896,54
852d6337fffffff,5,48.6,39.3446,0.011734,0.001397,40
852d6477fffffff,5,48.566,36.3007,0.019632,0.000986,51
852d60c7fffffff,5,48.3271,37.0645,0.094604,0.004429,44
852d65b7fffffff,5,49.9553,36.6971,0.051953,0.008266,46
852d655bfffffff,5,48.8883,36.732,0.026608,0.002424,54
852d6123fffffff,5,49.4768,38.853,0.014732,0.001733,39
852d6ccbfffffff,5,49.7447,38.9079,0.008266,0.001454,37
852d6e83fffffff,5,49.2824,39.3775,0.005175,0.001102,34
852d63a3fffffff,5,48.6499,38.9094,0.031856,0.003449,42
852d604ffffffff,5,47.9766,37.6769,0.187187,0.013157,44
852d619bfffffff,5,49.3218,37.7033,0.082958,0.008578,50
852d618ffffffff,5,49.4227,38.056,0.069194,0.008202,50
852d662ffffffff,5,47.7958,37.1675,0.147827,0.018385,42
852d605bfffffff,5,47.9036,37.3101,0.168483,0.017279,45
852d640ffffffff,5,48.5979,36.0727,0.012813,0.000754,50
852d63affffffff,5,48.6252,39.1269,0.019457,0.001629,42
852d654ffffffff,5,48.9745,37.0922,0.047791,0.005071,54
852d60bbfffffff,5,48.6876,37.2638,0.074406,0.005259,54
852d6cd7fffffff,5,50.0358,38.7399,0.007746,0.001691,41
852d612ffffffff,5,49.453,39.0742,0.008679,0.001042,34
852d633bfffffff,5,48.3324,39.2884,0.01641,0.001302,40
852d65c3fffffff,5,49.1999,36.3343,0.014463,0.001444,53
852d647bfffffff,5,48.3174,36.2421,0.02726,0.001419,47
8511921bfffffff,5,50.1437,37.6258,0.039865,0.007208,44
852d65bbfffffff,5,49.6891,36.6554,0.041721,0.005243,47
852d6127fffffff,5,49.5989,38.9913,0.008374,0.001146,34
852d6ccffffffff,5,49.867,39.0471,0.004777,0.000972,37
852d63a7fffffff,5,48.7714,39.0455,0.021787,0.002573,42
852d60c3fffffff,5,48.2196,36.9212,0.091648,0.005462,45
852d6053fffffff,5,48.045,37.2286,0.153284,0.01314,45
852d6557fffffff,5,49.1378,36.7895,0.027013,0.002639,52
852d6627fffffff,5,47.9373,37.0858,0.140356,0.015463,45
852d6193fffffff,5,49.4658,37.6175,0.080405,0.013785,49
852d6553fffffff,5,49.0279,36.648,0.021192,0.002056,52
852d6197fffffff,5,49.5887,37.751,0.079746,0.016675,43
852d6057fffffff,5,48.1523,37.3717,0.157011,0.010065,44
852d63abfffffff,5,48.5039,38.9909,0.028727,0.001675,42
852d6e13fffffff,5,49.1105,39.6794,0.003139,0.001123,31
852d612bfffffff,5,49.331,38.9361,0.015518,0.002263,36
852d6cd3fffffff,5,49.9132,38.6014,0.014089,0.002558,41
852d6d6bfffffff,5,50.6199,40.9635,0.000623,0.000492,4
852d68d7fffffff,5,49.8648,40.3095,0.000841,0.000521,10
851e692bfffffff,5,49.2948,35.6431,0.008549,0.001411,43
852d6eabfffffff,5,49.3532,39.9609,0.001513,0.000913,27
85119677fffffff,5,50.364,36.6498,0.049568,0.009656,32
852d6443fffffff,5,48.2401,35.8722,0.017801,0.001448,45
8511b25bfffffff,5,51.0257,33.8581,0.017072,0.003586,12
852d6c2bfffffff,5,50.1848,39.9216,0.000969,0.000477,12
852d6a17fffffff,5,49.04,41.3736,0.000588,0.000529,5
852d450bfffffff,5,47.9027,40.5279,0.00136,0.0008,23
852d6b57fffffff,5,49.4595,42.4162,0.000183,0.000154,4
85119323fffffff,5,51.3551,39.2512,0.001374,0.001294,8
851192b7fffffff,5,50.8219,37.6342,0.007875,0.00133,26
851e6babfffffff,5,48.9194,34.6069,0.001479,0.000169,25
852d6c97fffffff,5,50.4491,38.7097,0.003195,0.000686,22
85119463fffffff,5,51.2146,36.1025,0.014706,0.001591,20
85119a37fffffff,5,52.1857,41.8703,0.003048,0.002677,3
852d622ffffffff,5,47.582,38.6984,0.043099,0.002152,37
852d69abfffffff,5,51.0491,42.034,0.000317,0.000293,2
852d41b7fffffff,5,48.4118,41.8971,0.000398,0.00036,5
852d6803fffffff,5,49.9326,40.9063,0.000596,0.000363,4
851e6857fffffff,5,49.7194,33.2184,0.001186,0.000346,18
852d6dd7fffffff,5,50.8939,39.7351,0.001141,0.000991,8
8511960bfffffff,5,50.2578,36.2978,0.054869,0.010953,34
852d636ffffffff,5,48.0127,39.6637,0.007395,0.001098,35
851e4db3fffffff,5,48.1918,35.2746,0.00987,0.00148,39
852d686bfffffff,5,49.5789,41.514,0.00043,0.000339,4
852d6943fffffff,5,50.3594,41.9602,0.000266,0.000174,3
851e6997fffffff,5,50.0922,35.3498,0.026149,0.003292,28
851e6d53fffffff,5,50.5117,33.9903,0.015892,0.003196,18
8511b2c7fffffff,5,51.4294,33.5768,0.007961,0.001451,10
852d4437fffffff,5,47.571,39.8988,0.003314,0.000784,25
8510b4d7fffffff,5,51.561,42.4248,0.000705,0.000465,3
851194cbfffffff,5,51.0105,35.1727,0.030897,0.006621,18
852d6a83fffffff,5,49.0972,40.9288,0.000797,0.000701,6
851e6c13fffffff,5,50.8895,32.8476,0.003256,0.000798,11
852d4577fffffff,5,47.9937,40.8851,0.000938,0.000695,23
852d6bc3fffffff,5,49.5202,41.9648,0.000292,0.000238,4
8511938bfffffff,5,51.173,38.2774,0.001864,0.001061,15
8511938ffffffff,5,51.2967,38.4184,0.001592,0.001156,15
852d4573fffffff,5,47.8741,40.7444,0.001046,0.000705,23
851e6c17fffffff,5,50.8636,33.0876,0.005135,0.001094,11
852d6d03fffffff,5,50.9671,40.3412,0.000963,0.000872,3
851194cffffffff,5,51.1358,35.3009,0.026798,0.005565,18
8510b4dbfffffff,5,51.2906,42.3454,0.00025,0.00024,2
851e6d57fffffff,5,50.4835,34.2275,0.019248,0.003987,18
852d4433fffffff,5,47.451,39.7628,0.003861,0.000722,32
8511b2c3fffffff,5,51.3222,33.4302,0.007389,0.001385,10
852d686ffffffff,5,49.6992,41.6626,0.000363,0.000269,4
851e68c3fffffff,5,49.9926,33.0318,0.001641,0.000466,13
852d6e43fffffff,5,48.6692,39.9196,0.00303,0.001197,30
8511960ffffffff,5,50.382,36.4284,0.051966,0.010279,26
851e6993fffffff,5,50.1225,35.1155,0.021104,0.002039,24
852d69affffffff,5,51.1699,42.1892,0.000284,0.000268,2
852d636bfffffff,5,47.8923,39.5275,0.009882,0.001046,35
852d44a3fffffff,5,47.625,39.471,0.0091,0.000872,35
851192bbfffffff,5,50.5546,37.586,0.014991,0.001891,26
852d6dd3fffffff,5,50.7713,39.5901,0.00115,0.000929,8
852d41b3fffffff,5,48.2925,41.7515,0.000455,0.000403,5
852d622bfffffff,5,47.4613,38.5668,0.04269,0.00205,37
85119a33fffffff,5,52.0641,41.7128,0.002156,0.001712,3
852d6c2ffffffff,5,50.3068,40.066,0.000889,0.000532,8
851e6c83fffffff,5,51.1327,32.8974,0.003399,0.000824,11
852d6c93fffffff,5,50.3262,38.57,0.005601,0.001276,22
852d6d6ffffffff,5,50.7413,41.1132,0.000593,0.000497,3
851e6dc3fffffff,5,50.7552,34.0436,0.020729,0.004518,18
851e6ba7fffffff,5,48.9996,34.9811,0.002285,0.000325,43
852d68dbfffffff,5,49.5958,40.2459,0.000971,0.000696,10
852d6b53fffffff,5,49.3399,42.2655,0.000227,0.000198,5
851e692ffffffff,5,49.2636,35.874,0.010169,0.001516,50
852d4507fffffff,5,48.1709,40.591,0.001311,0.00088,23
852d6eaffffffff,5,49.4745,40.103,0.001188,0.000806,26
8511967bfffffff,5,50.0977,36.608,0.05416,0.010044,36
852d6447fffffff,5,48.3491,36.0148,0.018151,0.001192,45
852d6a1bfffffff,5,48.7708,41.3047,0.000665,0.0006,6
852d6a13fffffff,5,48.9199,41.2281,0.000683,0.000614,6
8511b257fffffff,5,51.2675,33.9113,0.01513,0.003082,11
852d450ffffffff,5,48.0226,40.6679,0.001179,0.000796,23
852d6b5bfffffff,5,49.1896,42.3402,0.000221,0.000198,5
85119327fffffff,5,51.4783,39.3967,0.00137,0.00132,8
851e6baffffffff,5,48.8902,34.8381,0.00193,0.000205,34
85119673fffffff,5,50.2399,36.5184,0.054676,0.010801,34
852d6ea7fffffff,5,49.6218,40.0224,0.00114,0.000728,26
852d68d3fffffff,5,49.7433,40.1655,0.000957,0.000622,10
852d6c9bfffffff,5,50.1811,38.6552,0.006794,0.00155,29
85119467fffffff,5,51.3395,36.235,0.010253,0.001281,20
85119a3bfffffff,5,51.9155,41.7934,0.001563,0.00113,3
851e6dbbfffffff,5,50.7754,34.9026,0.032958,0.007228,18
852d6233fffffff,5,47.6313,38.2741,0.09032,0.004951,37
8511b04bfffffff,5,51.9368,33.4395,0.002375,0.000632,8
852d41bbfffffff,5,48.1427,41.8259,0.000414,0.000358,5
852d6d67fffffff,5,50.8895,41.033,0.00066,0.000584,3
852d6807fffffff,5,50.0536,41.0537,0.000536,0.000287,4
852d6ddbfffffff,5,50.625,39.6737,0.00109,0.000812,8
852d6373fffffff,5,48.065,39.2328,0.020553,0.001208,37
851e4db7fffffff,5,48.1615,35.5025,0.013153,0.001857,40
852d6947fffffff,5,50.4798,42.1129,0.000236,0.000171,3
851e6c7bfffffff,5,50.4003,32.749,0.001937,0.000538,11
851e699bfffffff,5,50.0153,34.9702,0.015714,0.001617,24
852d64b3fffffff,5,49.0479,35.5859,0.004865,0.000737,47
852d6c27fffffff,5,50.4538,39.984,0.000937,0.000642,8
852d45dbfffffff,5,47.7183,39.8208,0.0045,0.000896,35
8511b2cbfffffff,5,51.1879,33.5246,0.009774,0.001737,11
8511b46bfffffff,5,52.3047,32.2674,0.00016,5.7e-05,4
85119e5bfffffff,5,51.4554,39.6283,0.001323,0.001282,5
852d6a87fffffff,5,49.2177,41.0737,0.000693,0.000603,6
851e6b3bfffffff,5,48.6701,34.5532,0.001796,0.000282,21
851192b3fffffff,5,50.6981,37.4977,0.01273,0.001844,26
852d457bfffffff,5,47.7255,40.8205,0.000917,0.000612,23
852d6bc7fffffff,5,49.6401,42.1149,0.000241,0.000185,4
85119393fffffff,5,51.3374,37.9609,0.001969,0.001006,15
851e6c1bfffffff,5,50.7803,32.7029,0.002384,0.000634,11
852d69a7fffffff,5,51.3193,42.111,0.000319,0.000307,2
852d6d07fffffff,5,51.0892,40.4896,0.000945,0.000878,3
851194d3fffffff,5,51.1644,34.8559,0.028881,0.006611,17
851e6d5bfffffff,5,50.4034,33.8452,0.011584,0.002118,18
852d6873fffffff,5,49.7564,41.2109,0.000511,0.000362,4
85119607fffffff,5,50.5239,36.3378,0.046047,0.00865,26
852d6e3bfffffff,5,49.1794,40.2628,0.001262,0.000926,27
851e68c7fffffff,5,49.9664,33.2686,0.00225,0.000594,14
851e68bbfffffff,5,50.0219,33.8849,0.005789,0.001136,22
852d6e47fffffff,5,48.79,40.0595,0.002146,0.001133,28
85119613fffffff,5,50.4166,35.9865,0.046441,0.008111,23
852d6867fffffff,5,49.8485,41.5854,0.000372,0.000247,4
852d6293fffffff,5,47.6541,37.2489,0.137696,0.017322,38
852d69b3fffffff,5,51.2264,41.722,0.000445,0.000423,2
852d4c83fffffff,5,48.8886,42.4884,0.000201,0.000187,5
851e6d4ffffffff,5,50.2392,34.1739,0.012374,0.002183,18
8510b4d3fffffff,5,51.4402,42.2674,0.000566,0.000286,3
851194c7fffffff,5,51.2758,35.2064,0.023706,0.005038,17
852d44a7fffffff,5,47.7453,39.6063,0.007495,0.000944,35
851e6c0ffffffff,5,50.6196,33.0374,0.004161,0.000948,11
852d6bbbfffffff,5,50.0301,42.3423,0.000174,9.6e-05,3
852d456ffffffff,5,47.8154,41.1779,0.000678,0.000517,13
